75000 135495
7012 39969 125817431
73256 48271 -672110775
48200 50417 527484971
4255 2097 -421787397
1542 51624 21414083
66872 62724 -268015331
68766 50473 -807126149
22544 64327 -689917477
45182 59651 968780825
45878 15741 224383166
30859 10947 570993290
26645 44401 549288074
52306 49162 900478367
40763 4639 -150766572
46423 10136 -486539849
21915 37691 168384736
11977 33972 -143610909
7468 55625 -401909192
9063 4925 -497880000
5400 70994 -919571208
23840 32956 -347070633
1294 2501 903199539
74915 64562 101743917
2681 15269 333373884
20346 57573 103011179
60921 43029 909098910
63816 12106 -86393140
1488 52707 237860153
53312 70965 -24182228
56321 38387 848625095
63358 39732 -831875305
44665 69447 979436706
74326 27211 -991662682
21462 67831 493277910
24247 4443 -781653871
2309 55334 -868873797
15872 4924 749948165
14880 14586 -3799980
61756 66607 709974200
25702 60422 -924088632
29447 5920 928611898
50844 21536 548809701
71852 41731 858565532
1440 46636 607113019
53403 69842 311421715
57276 362 -135123054
8395 73239 -961067982
11193 2596 611645015
45489 14428 -853551672
48560 68249 811832166
40230 51242 -942838953
74615 53426 -588760955
59877 49686 -134947744
35008 72381 564366544
4797 62127 750098715
8143 12361 624929432
54608 56498 215891001
45790 36352 -211278645
6428 16967 -733336564
40373 72820 134428230
68818 21089 500749990
61134 40617 8101466
35914 30728 -64369193
39370 23695 -260298486
15341 66409 758715013
56234 73012 372369910
36639 61130 850631506
15744 60724 -110510453
18127 53692 -813224425
66263 32273 -433252767
1701 41193 -438572149
16168 54017 699074666
56716 2795 841632736
13534 56763 -530632681
19523 64938 -490325652
71452 11473 772581740
36409 59760 -968951791
73838 65169 -525033167
24546 31188 -471981201
57243 33321 -999224646
66664 4331 -40522059
31639 12501 727121639
57756 67049 -368471048
27437 8389 -269782733
32188 12418 -651775050
66004 72290 640400191
44985 72332 579980479
68254 54365 -367631908
61419 36514 -964534661
5958 47910 -743671739
24999 45813 -5748933
38024 66787 -697362341
37471 65842 316535684
20374 15796 -237889471
60556 6394 -833930447
31150 47574 883958414
10377 36360 243205431
32875 23652 207736792
41434 36943 581559917
70829 68539 -18491179
58057 55617 127870361
8572 60230 965459729
41480 34750 769020680
73925 23043 -509312294
30264 11403 10057049
48563 24583 -248072938
49917 25406 -527901736
62972 42645 586979959
40167 54637 920811910
62167 54006 -452074170
36974 29069 -623491826
28232 46682 541013902
67987 18419 793168848
34192 51378 513273721
21984 39923 401632767
49510 38729 -578180732
64365 51541 -945235818
29156 24708 135383009
6640 39007 -209760435
37104 36782 697881277
41535 22948 98890924
74880 36699 721638830
61246 36875 -651066830
41532 33212 -213714590
43404 47847 114858172
46071 14956 740132044
35562 15333 487529734
74970 9566 133089392
8447 48758 725368262
50104 8541 267647305
46366 40324 273395453
48959 32404 -790541359
9753 21975 -223443466
69176 67805 951327737
11147 29583 568658916
24859 29527 -715550702
31745 64391 72879468
6596 14577 -7959496
1630 58664 -540038466
63708 6669 -292231956
65532 68021 618189466
26532 14180 -259294233
57581 20821 400239019
52750 18309 -316444958
46456 30365 659949787
14574 28034 -863876134
13341 42774 -105574383
58595 37507 545259627
51048 71312 -95713885
70217 6519 377563650
18333 31201 -844564554
65496 58722 330098184
43330 34393 -461885537
71659 50314 -216264509
58561 24278 869099909
73832 33963 -544073368
8155 13823 176553016
24958 38780 -212313513
63458 28444 20269232
23507 74334 -871688176
62048 25177 799859477
48087 21929 -113455691
15388 22775 842073261
49946 49313 -864476905
72976 33829 270128542
52457 63261 -48267754
7244 3539 -915267103
62456 16624 871956309
8172 6421 -917833855
53272 17037 957036406
6951 62552 -506934184
2125 47148 -780378693
25702 66897 -769601683
46293 49653 93908388
28694 35798 -344316829
2662 72734 -994005487
14214 47643 -391531039
68468 55149 486107935
7827 38265 -749913404
8764 11996 -135287704
19018 68569 492006124
5098 52764 -454344067
18284 12846 834982024
69240 48352 -858526412
30476 34838 -965445950
4447 64229 114765441
57856 40006 987936336
54580 33773 273292262
48544 51682 -897012215
7983 15306 489688281
43800 52570 29315321
65391 39118 -453894660
12350 19514 876092945
74908 27059 202455300
45906 44579 -120521110
21473 15996 -137828537
964 48220 256310624
66482 31260 -769134376
34062 48014 925515362
52321 23683 -73716439
25871 23929 -247199325
17971 16534 458574744
41489 42765 357893383
43325 55607 323326104
13742 16516 -846622305
6344 59584 -724059471
25009 25074 348158384
60435 6830 -643142178
29362 7621 661528968
35124 56178 456939649
42453 53208 193751835
27274 63415 -871631014
61298 68344 -462557952
63763 70432 750860057
11611 17047 -313769526
73212 37076 -133104024
45402 45056 606722646
4892 66549 968980249
56280 52979 -677752450
19819 35242 -139401763
16842 49691 -996062978
47984 767 -674231964
58146 15875 194523332
57582 8968 678466917
45467 40355 568976640
31792 70428 940447060
29313 38870 -686493177
33271 18618 771009580
67331 54727 -769928536
9344 74489 818304893
35387 51146 15782021
25276 721 -864869886
73959 34221 -700938171
38789 32080 -662337727
63614 16563 -616341048
50526 7838 -305377373
11379 36590 78965522
3391 64278 -902708716
64152 39218 635557312
44632 30839 -40016299
11103 37720 796052251
71713 22856 704800052
3566 57816 -475547375
29720 37241 432983592
21576 68107 797005301
7149 67487 546873759
72468 56292 796151699
46644 62267 772353075
456 30747 -790670820
52980 58589 146744431
61326 48395 -184669253
3288 24306 -434567242
62286 5930 191168735
6906 61814 -986509229
37719 17002 358626479
8733 42589 -38303217
10475 50763 -751000786
49796 11151 -341587666
23781 73026 -486865014
61494 5087 -656575182
66897 57374 -547911182
47031 3281 -467777134
71415 63014 681740402
57450 33093 829328814
50621 45621 -544142947
45102 73548 919044848
14873 52160 -632143865
50869 22569 847772932
14214 4817 421450958
45562 2744 -701768004
70462 16299 133830312
29371 50583 -785411209
34298 55499 821088095
65111 51518 863303854
15129 39741 -93366460
54448 50472 -93568163
12372 50259 437360468
66508 70153 838212391
47322 56633 -389998502
48487 68937 -145504124
24496 12843 -810284397
45291 4004 -194267824
21084 425 -287137218
15548 50640 352234102
25389 2928 364111354
45640 28625 551928336
51712 5913 -885515951
42788 22671 -873646709
41852 65637 -241725422
5635 61509 736952765
47560 2453 898596207
47250 56790 626236082
59629 61682 -386150579
69408 60545 -738792723
31572 47254 335497590
60731 65861 106360743
35123 46316 -10463597
22037 25146 -29935113
27750 51699 -902270637
64933 46524 -57004181
37094 43444 682696274
33901 66159 665163942
48702 3026 855510315
3762 13354 197565120
38894 62086 -477717632
22959 10094 230770585
10926 41263 -289656266
36226 53299 -642441576
73175 34874 270452805
4496 52614 854637446
31294 26620 -857748723
30186 54336 -585090431
45073 33852 -574019491
13463 63373 300471257
35638 67055 -446180356
52185 42226 337604256
23752 21113 553416276
37252 24854 -612845169
19036 13510 -882649243
60093 15627 964171847
62315 36394 767496074
27497 35060 -110732116
54825 44893 21043071
39494 68675 -103963202
25395 27489 33375869
58939 44422 177262785
26439 17563 -31939361
63584 56604 668000574
6165 58283 -28074139
46917 17862 -405268733
25207 58001 177471948
62392 57624 549294379
38023 29083 115205111
63226 23219 944689043
43346 51444 172991227
27271 46283 -711296141
14625 67038 -113770776
40825 12616 -143523254
14383 27601 -136726052
33066 52584 337642241
14845 7718 779304284
64863 51788 688435950
30604 41243 -679476070
14839 73370 620744077
41985 35427 985149558
15003 45282 -69371865
22670 6899 33970151
10104 41389 342677849
2352 56796 573404789
2390 72697 -717301276
63077 16823 -814608037
60496 43242 468518474
20229 66646 -294300988
58568 26144 -238988193
33936 68725 132089008
15095 26625 -325454899
58089 27213 484363338
29050 40509 398844391
1949 71121 891057391
8249 9482 653238229
19140 52489 -867671221
36096 61824 570295269
44372 51721 -500583418
57971 1597 309211903
59212 55084 448269185
757 68201 -432640681
71183 17525 383766245
9594 50494 -943047384
43208 65156 -69854121
27413 64835 565286535
7617 60542 253226701
42292 54461 -108795617
24430 38254 434113743
32163 5966 -330440120
59731 67074 730588692
10002 57800 620520292
73686 63519 -814620827
24271 70121 216678707
23325 58217 370918977
68469 4260 -885606510
20028 39052 381826648
46568 18015 582330708
42596 4575 177518783
65968 13099 -46615902
29836 61521 -806519603
19014 39808 -771958158
47190 40472 956778538
9074 10405 924157166
68448 29027 653665518
64704 21850 757506596
73158 36296 -48146847
28557 74505 895856768
55563 59684 275543586
65043 74000 -580539672
775 41905 -660386424
56341 16810 377168161
6207 58278 -266885607
67097 40052 -249290090
54634 44992 785116958
3338 69211 815740672
9367 73651 190544970
72023 47314 -822927239
57799 52972 112238267
58975 55968 -353377722
36921 69692 124077216
12102 23322 -66113773
6059 49047 -640667586
32524 66095 953991117
48686 27007 730155222
72466 21045 736948727
31272 47065 -764601270
8845 51399 -420294512
6657 10006 -883624911
4381 19994 -983453690
65672 19761 -466348282
12879 31761 403774501
9095 73630 -160513141
6802 71024 -730846587
72553 52121 179089794
44479 11134 226036614
39342 64916 -131253670
38739 64641 803766281
67466 37095 201966654
9017 71799 -436909280
21756 34256 -404295897
6521 69482 -734961178
61661 61714 -37557570
36430 4506 522971874
61012 33723 -798143942
47920 74876 609174111
49207 43388 -947107091
24944 53783 131096900
73517 66851 -135963494
20782 50494 58122033
7226 24027 -817093335
10773 51693 611357525
31816 8909 -817920007
57084 24434 -329526216
31766 51020 330389091
5995 2700 -481398905
33974 71112 -939895536
28981 66544 -147526040
26802 20743 -589988631
73158 73712 -807198580
21627 25113 476916171
69992 54290 863245254
41767 14924 503973795
11612 63553 -336404584
7319 70854 932072642
49209 43642 724057374
56611 31469 -890834602
74709 32939 875842306
10059 30293 -412274103
27204 20716 497061651
8302 52498 327736854
51547 61722 -682717579
60145 22983 975269642
53282 59656 -361498649
52268 61788 44002724
45449 9809 831698761
13202 30118 817779131
14495 39888 120574345
58801 4036 -920830546
3737 65741 793048176
31221 27989 -500405054
59956 49082 816438364
70072 58012 -652755407
25919 52333 504505727
17865 40138 -677628288
53428 50908 359045872
3771 19733 -999908608
12118 68843 -115149448
35198 53324 -707722583
43851 35568 -227542054
1859 24840 11868688
70372 38267 -180289931
74275 4686 -991134913
27047 65528 -822929985
29107 7792 342798722
37647 62098 -324750714
53520 33386 -856883434
18151 41110 -684811989
23639 506 -838544071
37794 34115 333505429
55449 68063 723514233
28823 63969 -811029703
73948 57763 -423335195
8147 11038 -596293362
2369 21478 -208722612
34748 53752 696896056
41929 14358 239556997
9929 71340 187050156
22101 54388 -833708971
52654 27271 672331815
8401 72867 -816648743
61944 148 -252129212
16429 53551 -958332045
61964 26284 -711904005
12353 52085 -541101717
37544 1272 -630452283
18484 70695 -640557329
45981 18439 -240424105
61581 59705 -926920867
42542 54610 -739016449
69306 70313 -824743466
11722 63296 -892777703
55908 6455 390671320
2662 44434 605004702
42558 28462 -328580059
71168 67484 670037248
25404 67598 -954982545
54852 39224 325889023
33209 40540 -437912228
72470 41818 -884829691
55732 57674 -568625666
73334 42126 398756222
10929 73915 -667578383
45641 4084 -260390681
42304 30702 544737914
61566 62890 315101069
36272 20828 145007806
64363 42631 -805397389
35150 54830 -540357232
6271 37357 885589637
9196 65825 -701961961
34010 13481 148960953
22524 28939 -641286961
5511 45405 5942060
43697 11547 -84050498
64805 62041 -81619104
46995 39832 -417372788
44398 68121 892274926
13483 24967 -566482900
24722 15648 -199822269
46672 54641 -560462029
29291 16709 337724459
12657 10868 -909874223
60196 35371 346104328
21432 48961 -65014095
5894 60064 644157470
18324 59533 987787444
26171 13370 -365746859
56064 30476 283490582
60344 1104 906624791
5402 29819 818772390
30837 40695 -116240306
35889 57778 995397185
67100 47099 654318904
20967 47181 647224524
48575 64467 -18467365
57958 28581 -409540593
35092 2528 852992002
18473 11305 316454727
69109 17368 39078931
72467 41958 459388413
58984 42732 114724658
25377 7369 -145256538
64695 57484 906048934
61514 62178 -693351518
67780 61887 -848157452
17662 45343 -586408197
5138 481 -23656654
65102 63113 50764604
19547 58862 -653556454
74240 38559 -910361335
56663 3222 359548340
61342 57750 -454634001
69926 73351 787000434
9067 750 -690905065
54561 8398 565156854
58235 53934 -469607003
33015 7535 -327400683
50488 14548 71790500
13700 9000 -162559188
11521 20514 911989988
19569 70627 527532289
39183 32219 -263276648
62830 36449 -805319616
24427 25478 819438923
47414 761 -763891444
40391 52822 -405726215
5191 19989 700383094
73634 36416 730957105
8526 13100 607081114
34447 25458 -938092404
7483 20456 -555335146
72636 16461 -132911802
73466 63248 -90885736
24242 14263 761423129
38083 20506 780641278
1257 18590 -229058193
16036 64782 -777382663
17568 6599 758879427
38487 74508 -400748221
13203 24230 -609461755
9098 44128 580179091
41853 28620 142658914
59615 67074 116701195
53999 74513 -311920827
28903 5472 -38894604
67629 55938 -794356519
67179 17408 -299265595
14110 4917 319027461
8647 73362 290323458
12155 73957 -539276535
55408 49945 -241652253
25347 71799 492608028
19496 33148 -656527016
74453 32994 -963156258
35802 55307 707750941
50373 20512 -500889806
29037 22761 681368659
39430 27549 -285999057
69940 74771 619739498
71129 70877 483349196
2151 11117 -283161709
43165 25547 -249734733
61032 59571 -159674965
36103 51599 269007609
48528 59752 -163853933
64409 65994 677547763
55927 13157 -713679440
32538 28866 -501829250
19806 70421 39290075
60485 52971 -150484744
54930 69230 969857955
58457 63958 -75101388
24900 20507 237613131
35382 4022 -978813043
43402 28745 -738666459
38073 48544 -624052718
18538 71308 -215928909
28777 55169 -889438168
18492 62747 641667136
31953 32470 -564909247
11933 51044 -608201971
17934 38054 877537869
6800 2888 -632034644
36784 13708 755956674
66617 69372 537071736
3789 42546 217864528
15040 58207 133069129
15118 45041 -563640606
45936 27927 565333798
73214 36314 544888927
32821 74280 -205942772
30800 7456 35923225
72052 46472 -930160025
4340 71579 118169976
68663 45586 -135937448
10967 47530 158662474
13552 13594 83216043
70243 37028 -145943209
59582 44601 -514136773
54523 41111 -772961376
52975 49454 218817787
18290 74669 410916374
71480 59073 308672886
72889 43418 -168413582
73911 6399 690770737
44221 51726 952680598
16030 33956 628830265
25398 15999 -382439707
10530 7664 731522783
39235 29549 133212227
25906 49693 191372771
55203 13725 672131344
46646 3904 -167111392
59018 60705 499237822
49709 57308 307708251
55275 13590 -718499126
46180 70697 656598255
38670 47159 633865261
48660 36679 -157121570
53837 63525 -198550100
39012 45863 592801521
56154 67 -123653831
51290 50991 613705899
37181 40580 653459858
11177 32653 770438806
20168 31140 -874166674
4811 54329 -964984033
44420 41593 -451723021
15863 29150 453823967
56527 5509 633413253
49033 71268 118695542
63944 50404 295708923
45993 30926 137016709
48321 70727 -494241985
48586 16414 -935133091
46526 13345 -252616756
45814 73958 -215254090
68419 8424 318854280
50650 47070 733871371
59312 69211 568620739
622 74101 -799028187
9360 67401 97216170
60436 36923 -308286434
44210 65024 830277434
8114 1585 122214971
58863 61023 802603873
28101 71456 -92800340
795 29009 -859076875
